Customer ID,Order ID,Order Date,Sales Amount,Category,Region
CUST-0153,ORD-2026348,2024-07-23,97.9,Electronics,West
CUST-0796,ORD-2024573,2024-07-23,76.02,Fashion,North
CUST-0280,ORD-2026288,2024-07-24,266.05,Electronics,North
CUST-0465,ORD-2023161,2024-07-24,56.41,Fashion,West
CUST-0312,ORD-2025449,2024-07-24,87.98,Beauty,West
CUST-0229,ORD-2024902,2024-07-24,106.62,Sports,Central
CUST-0240,ORD-2025988,2024-07-24,87.74,Fashion,Central
CUST-0148,ORD-2023666,2024-07-24,172.87,Electronics,West
CUST-0569,ORD-2026003,2024-07-24,64.16,Groceries,Central
CUST-0354,ORD-2025840,2024-07-25,82.83,Beauty,North
CUST-0278,ORD-2024231,2024-07-25,39.06,Fashion,North
CUST-0690,ORD-2023889,2024-07-25,104.35,Home & Living,East
CUST-0449,ORD-2024707,2024-07-25,396.07,Home & Living,West
CUST-0439,ORD-2025152,2024-07-25,108.89,Sports,East
CUST-0370,ORD-2025021,2024-07-25,122.7,Home & Living,South
CUST-0474,ORD-2023847,2024-07-25,126.55,Home & Living,North
CUST-0303,ORD-2023825,2024-07-25,551.82,Electronics,South
CUST-0164,ORD-2025572,2024-07-26,95.91,Fashion,North
CUST-0460,ORD-2024867,2024-07-26,268.37,Electronics,West
CUST-0501,ORD-2024387,2024-07-26,45.87,Groceries,South
CUST-0382,ORD-2023500,2024-07-26,108.65,Home & Living,North
CUST-0556,ORD-2025648,2024-07-27,157.8,Sports,North
CUST-0237,ORD-2024398,2024-07-27,198.26,Sports,West
CUST-0488,ORD-2025198,2024-07-27,121.17,Home & Living,South
CUST-0187,ORD-2025766,2024-07-27,147.16,Fashion,West
CUST-0089,ORD-2023409,2024-07-28,98.1,Sports,North
CUST-0653,ORD-2025146,2024-07-28,40.91,Groceries,West
CUST-0216,ORD-2024753,2024-07-28,396.44,Electronics,South
CUST-0287,ORD-2024937,2024-07-28,161.76,Electronics,West
CUST-0325,ORD-2026504,2024-07-28,377.3,Electronics,West
CUST-0767,ORD-2023497,2024-07-28,252.24,Home & Living,North
CUST-0424,ORD-2025788,2024-07-29,71.14,Groceries,West
CUST-0774,ORD-2024795,2024-07-29,70.03,Beauty,East
CUST-0443,ORD-2023697,2024-07-29,174.08,Sports,Central
CUST-0794,ORD-2025717,2024-07-29,94.51,Beauty,East
CUST-0017,ORD-2025595,2024-07-30,63.19,Beauty,West
CUST-0069,ORD-2025363,2024-07-30,103.51,Beauty,East
CUST-0022,ORD-2024032,2024-07-30,92.7,Fashion,West
CUST-0113,ORD-2025342,2024-07-31,134.07,Fashion,West
CUST-0254,ORD-2023489,2024-07-31,130.82,Sports,East
CUST-0260,ORD-2025584,2024-07-31,240.47,Electronics,Central
CUST-0234,ORD-2024535,2024-07-31,144.38,Electronics,East
CUST-0121,ORD-2023032,2024-08-01,54.08,Groceries,South
CUST-0779,ORD-2023617,2024-08-01,363.83,Electronics,Central
CUST-0068,ORD-2025100,2024-08-01,130.92,Beauty,North
CUST-0251,ORD-2026075,2024-08-01,63.89,Fashion,Central
CUST-0205,ORD-2025583,2024-08-01,369.45,Home & Living,West
CUST-0828,ORD-2025792,2024-08-02,232.51,Electronics,West
CUST-0355,ORD-2025971,2024-08-02,425.8,Home & Living,West
CUST-0671,ORD-2025979,2024-08-02,65.86,Beauty,North
CUST-0739,ORD-2026592,2024-08-02,73.93,Fashion,North
CUST-0763,ORD-2024473,2024-08-02,75.7,Groceries,West
CUST-0900,ORD-2024449,2024-08-02,172.5,Fashion,West
CUST-0039,ORD-2024983,2024-08-03,162.57,Fashion,East
CUST-0577,ORD-2025885,2024-08-03,112.19,Sports,West
CUST-0188,ORD-2026524,2024-08-03,98.44,Sports,South
CUST-0871,ORD-2024872,2024-08-03,54.92,Groceries,East
CUST-0279,ORD-2026113,2024-08-03,191.43,Home & Living,Central
CUST-0551,ORD-2025322,2024-08-03,77.96,Fashion,Central
CUST-0551,ORD-2024817,2024-08-03,35.99,Groceries,North
CUST-0315,ORD-2026593,2024-08-03,186.29,Home & Living,South
CUST-0881,ORD-2024881,2024-08-04,36.9,Groceries,North
CUST-0621,ORD-2024072,2024-08-04,91.93,Fashion,North
CUST-0707,ORD-2024607,2024-08-04,669.6,Electronics,West
CUST-0474,ORD-2026157,2024-08-04,239.22,Sports,North
CUST-0061,ORD-2023387,2024-08-05,112.95,Fashion,Central
CUST-0167,ORD-2025721,2024-08-05,47.17,Groceries,North
CUST-0640,ORD-2024993,2024-08-05,76.72,Fashion,East
CUST-0406,ORD-2026304,2024-08-05,37.75,Fashion,Central
CUST-0707,ORD-2025320,2024-08-06,56.13,Beauty,North
CUST-0425,ORD-2023203,2024-08-06,256.36,Sports,Central
CUST-0662,ORD-2023445,2024-08-07,190.96,Electronics,North
CUST-0149,ORD-2023955,2024-08-07,62.98,Fashion,South
CUST-0100,ORD-2023804,2024-08-07,236.32,Home & Living,East
CUST-0413,ORD-2026002,2024-08-07,35.66,Groceries,South
CUST-0839,ORD-2024350,2024-08-07,60.04,Groceries,North
CUST-0698,ORD-2024284,2024-08-07,171.19,Sports,South
CUST-0491,ORD-2026202,2024-08-07,129.88,Fashion,West
CUST-0390,ORD-2024534,2024-08-07,237.89,Electronics,North
CUST-0256,ORD-2026235,2024-08-08,37.97,Groceries,South
CUST-0277,ORD-2023909,2024-08-08,535.84,Electronics,Central
CUST-0244,ORD-2025631,2024-08-08,195.82,Sports,Central
CUST-0513,ORD-2024114,2024-08-09,134.29,Beauty,Central
CUST-0801,ORD-2023640,2024-08-09,50.54,Groceries,East
CUST-0274,ORD-2026542,2024-08-09,51.68,Groceries,Central
CUST-0668,ORD-2024292,2024-08-09,63.54,Beauty,East
CUST-0525,ORD-2023681,2024-08-09,251.51,Fashion,East
CUST-0188,ORD-2024783,2024-08-10,117.87,Beauty,West
CUST-0264,ORD-2025991,2024-08-10,197.85,Electronics,West
CUST-0585,ORD-2024513,2024-08-10,510.89,Electronics,West
CUST-0121,ORD-2026308,2024-08-10,49.55,Fashion,North
CUST-0720,ORD-2024401,2024-08-10,182.82,Fashion,West
CUST-0153,ORD-2026206,2024-08-11,110.77,Fashion,South
CUST-0698,ORD-2026557,2024-08-11,121.06,Beauty,North
CUST-0774,ORD-2023216,2024-08-11,96.04,Beauty,North
CUST-0055,ORD-2023651,2024-08-11,43.16,Groceries,North
CUST-0300,ORD-2023138,2024-08-11,60.39,Beauty,East
CUST-0400,ORD-2025358,2024-08-12,90.7,Sports,West
CUST-0721,ORD-2025331,2024-08-12,43.57,Groceries,South
CUST-0544,ORD-2023083,2024-08-12,60.47,Beauty,West
CUST-0404,ORD-2025163,2024-08-13,38.52,Beauty,South
CUST-0162,ORD-2026454,2024-08-13,54.78,Home & Living,Central
CUST-0621,ORD-2025365,2024-08-13,257.88,Home & Living,Central
CUST-0544,ORD-2026204,2024-08-13,183.22,Home & Living,South
CUST-0414,ORD-2023122,2024-08-13,60.8,Groceries,East
CUST-0461,ORD-2025657,2024-08-13,231.78,Fashion,North
CUST-0264,ORD-2025585,2024-08-13,32.56,Groceries,Central
CUST-0284,ORD-2024082,2024-08-13,597.54,Electronics,West
CUST-0507,ORD-2025488,2024-08-13,85.8,Beauty,East
CUST-0567,ORD-2026317,2024-08-14,50.62,Groceries,North
CUST-0723,ORD-2023172,2024-08-14,149.69,Sports,Central
CUST-0462,ORD-2024100,2024-08-16,159.37,Electronics,South
CUST-0343,ORD-2026058,2024-08-17,48.66,Home & Living,West
CUST-0850,ORD-2023182,2024-08-17,87.2,Fashion,South
CUST-0241,ORD-2026068,2024-08-17,41.59,Groceries,North
CUST-0385,ORD-2024003,2024-08-18,171.93,Sports,South
CUST-0846,ORD-2024602,2024-08-18,47.41,Groceries,West
CUST-0055,ORD-2025781,2024-08-18,417.58,Electronics,Central
CUST-0685,ORD-2024924,2024-08-18,112.15,Home & Living,East
CUST-0342,ORD-2026548,2024-08-18,161.25,Home & Living,Central
CUST-0867,ORD-2024656,2024-08-18,50.15,Groceries,West
CUST-0548,ORD-2023602,2024-08-19,241.46,Electronics,East
CUST-0135,ORD-2026564,2024-08-19,168.95,Sports,South
CUST-0697,ORD-2025668,2024-08-19,138.27,Sports,East
CUST-0863,ORD-2024246,2024-08-19,88.9,Fashion,South
CUST-0810,ORD-2025430,2024-08-20,107.88,Electronics,South
CUST-0752,ORD-2025238,2024-08-20,274.82,Home & Living,North
CUST-0254,ORD-2026047,2024-08-20,163.44,Sports,East
CUST-0878,ORD-2023213,2024-08-20,31.16,Groceries,Central
CUST-0044,ORD-2025604,2024-08-20,185.9,Sports,North
CUST-0437,ORD-2025643,2024-08-21,111.47,Home & Living,East
CUST-0725,ORD-2024711,2024-08-21,79.5,Home & Living,South
CUST-0032,ORD-2023646,2024-08-22,117.17,Home & Living,North
CUST-0227,ORD-2023132,2024-08-22,141.55,Home & Living,West
CUST-0174,ORD-2023762,2024-08-22,392.03,Home & Living,North
CUST-0896,ORD-2024288,2024-08-22,333.47,Electronics,North
CUST-0765,ORD-2026177,2024-08-22,76.38,Home & Living,Central
CUST-0580,ORD-2023598,2024-08-22,47.96,Groceries,North
CUST-0693,ORD-2025731,2024-08-22,68.96,Groceries,North
CUST-0107,ORD-2025633,2024-08-22,573.83,Electronics,South
CUST-0426,ORD-2024444,2024-08-23,45.04,Beauty,West
CUST-0697,ORD-2026152,2024-08-23,87.02,Fashion,South
CUST-0225,ORD-2024882,2024-08-23,47.24,Beauty,West
CUST-0013,ORD-2024677,2024-08-24,107.39,Beauty,North
CUST-0761,ORD-2023940,2024-08-24,102.58,Beauty,South
CUST-0698,ORD-2025632,2024-08-24,63.68,Groceries,North
CUST-0725,ORD-2023974,2024-08-24,115.3,Home & Living,Central
CUST-0040,ORD-2023712,2024-08-24,108.62,Beauty,South
CUST-0088,ORD-2023608,2024-08-24,83.95,Electronics,South
CUST-0166,ORD-2024887,2024-08-25,67.63,Fashion,Central
CUST-0763,ORD-2023048,2024-08-25,74.77,Electronics,East
CUST-0584,ORD-2026506,2024-08-25,118.28,Fashion,South
CUST-0244,ORD-2023218,2024-08-25,78.23,Fashion,Central
CUST-0670,ORD-2023971,2024-08-26,233.09,Electronics,North
CUST-0023,ORD-2024478,2024-08-26,54.63,Beauty,South
CUST-0502,ORD-2024140,2024-08-27,28.83,Groceries,North
CUST-0597,ORD-2026578,2024-08-27,66.88,Fashion,Central
CUST-0452,ORD-2024554,2024-08-27,200.93,Electronics,Central
CUST-0332,ORD-2025050,2024-08-27,69.8,Home & Living,Central
CUST-0442,ORD-2023475,2024-08-27,180.27,Electronics,South
CUST-0826,ORD-2026496,2024-08-27,126.29,Fashion,East
CUST-0814,ORD-2023570,2024-08-27,32.9,Groceries,West
CUST-0318,ORD-2025427,2024-08-27,214.45,Electronics,West
CUST-0229,ORD-2026444,2024-08-27,99.29,Fashion,South
CUST-0767,ORD-2023827,2024-08-27,70.49,Fashion,North
CUST-0407,ORD-2024017,2024-08-27,90.49,Beauty,Central
CUST-0200,ORD-2024561,2024-08-28,51.87,Groceries,South
CUST-0022,ORD-2024844,2024-08-28,60.32,Groceries,North
CUST-0285,ORD-2024385,2024-08-28,38.52,Groceries,East
CUST-0758,ORD-2025944,2024-08-28,57.19,Groceries,West
CUST-0355,ORD-2023637,2024-08-28,294.99,Electronics,North
CUST-0077,ORD-2023103,2024-08-28,91.31,Fashion,North
CUST-0231,ORD-2025775,2024-08-28,87.86,Beauty,North
CUST-0323,ORD-2026104,2024-08-28,118.94,Fashion,North
CUST-0672,ORD-2023871,2024-08-28,111.63,Fashion,Central
CUST-0714,ORD-2024093,2024-08-28,219.78,Home & Living,North
CUST-0733,ORD-2024121,2024-08-28,57.54,Beauty,West
CUST-0285,ORD-2023579,2024-08-29,251.48,Electronics,South
CUST-0898,ORD-2024693,2024-08-29,178.33,Sports,West
CUST-0181,ORD-2024634,2024-08-29,73.21,Fashion,East
CUST-0500,ORD-2026367,2024-08-29,182.32,Home & Living,South
CUST-0048,ORD-2024843,2024-08-29,446.01,Electronics,West
CUST-0470,ORD-2025600,2024-08-30,44.92,Groceries,North
CUST-0684,ORD-2025415,2024-08-30,166.4,Beauty,West
CUST-0797,ORD-2023310,2024-08-30,293.2,Home & Living,West
CUST-0118,ORD-2025799,2024-08-30,32.71,Groceries,Central
CUST-0768,ORD-2025392,2024-08-30,176.1,Home & Living,West
CUST-0691,ORD-2023736,2024-08-30,45.19,Groceries,South
CUST-0761,ORD-2023795,2024-08-30,154.79,Fashion,North
CUST-0671,ORD-2023938,2024-08-30,96.15,Fashion,South
CUST-0659,ORD-2025703,2024-08-31,81.34,Fashion,South
CUST-0654,ORD-2026225,2024-08-31,62.62,Beauty,West
CUST-0569,ORD-2023416,2024-08-31,54.34,Beauty,West
CUST-0598,ORD-2025599,2024-09-01,88.55,Sports,East
CUST-0721,ORD-2025418,2024-09-01,94.68,Fashion,North
CUST-0489,ORD-2025161,2024-09-01,162.09,Sports,North
CUST-0796,ORD-2023766,2024-09-01,264.83,Home & Living,West
CUST-0785,ORD-2024742,2024-09-01,51.16,Electronics,North
CUST-0487,ORD-2023720,2024-09-02,129.85,Home & Living,West
CUST-0190,ORD-2024087,2024-09-02,111.55,Fashion,West
CUST-0256,ORD-2024735,2024-09-02,51.3,Beauty,North
CUST-0460,ORD-2023923,2024-09-02,44.07,Groceries,Central
CUST-0216,ORD-2024579,2024-09-02,166.05,Electronics,West
CUST-0303,ORD-2026071,2024-09-02,54.04,Groceries,West
CUST-0293,ORD-2026436,2024-09-02,129.28,Sports,North
CUST-0414,ORD-2025795,2024-09-03,460.68,Electronics,North
CUST-0459,ORD-2023343,2024-09-04,69.16,Groceries,Central
CUST-0765,ORD-2025669,2024-09-04,80.79,Fashion,South
CUST-0738,ORD-2023764,2024-09-04,134.33,Fashion,South
CUST-0121,ORD-2025327,2024-09-04,103.28,Fashion,North
CUST-0385,ORD-2025114,2024-09-04,51.66,Groceries,West
CUST-0196,ORD-2023768,2024-09-04,94.08,Home & Living,East
CUST-0188,ORD-2026055,2024-09-04,55.19,Groceries,North
CUST-0205,ORD-2023527,2024-09-04,199.84,Home & Living,North
CUST-0634,ORD-2026033,2024-09-04,811.01,Electronics,North
CUST-0428,ORD-2024422,2024-09-04,244.83,Electronics,East
CUST-0009,ORD-2025983,2024-09-04,101.65,Sports,East
CUST-0233,ORD-2025261,2024-09-05,262.47,Electronics,South
CUST-0279,ORD-2024800,2024-09-05,126.44,Home & Living,Central
CUST-0220,ORD-2023689,2024-09-05,77.84,Beauty,West
CUST-0023,ORD-2023702,2024-09-05,254.61,Home & Living,West
CUST-0005,ORD-2023444,2024-09-05,429.54,Home & Living,Central
CUST-0593,ORD-2025678,2024-09-06,114.82,Sports,Central
CUST-0109,ORD-2025359,2024-09-06,69.5,Fashion,East
CUST-0827,ORD-2025928,2024-09-06,143.36,Electronics,East
CUST-0593,ORD-2025621,2024-09-06,211.01,Home & Living,North
CUST-0459,ORD-2026211,2024-09-07,79.36,Beauty,North
CUST-0348,ORD-2023808,2024-09-07,431.2,Electronics,North
CUST-0462,ORD-2024378,2024-09-07,140.76,Fashion,South
CUST-0693,ORD-2025702,2024-09-07,45.97,Groceries,Central
CUST-0511,ORD-2023591,2024-09-08,173.0,Fashion,East
CUST-0358,ORD-2026360,2024-09-08,53.24,Groceries,West
CUST-0704,ORD-2023181,2024-09-08,150.23,Beauty,South
CUST-0597,ORD-2025247,2024-09-08,283.12,Home & Living,Central
CUST-0849,ORD-2025454,2024-09-08,171.07,Home & Living,Central
CUST-0813,ORD-2025769,2024-09-09,53.07,Groceries,West
CUST-0621,ORD-2023980,2024-09-09,86.63,Beauty,Central
CUST-0520,ORD-2026227,2024-09-09,96.29,Beauty,Central
CUST-0667,ORD-2023611,2024-09-09,39.87,Groceries,West
CUST-0832,ORD-2023639,2024-09-09,147.51,Beauty,North
CUST-0752,ORD-2025339,2024-09-10,104.76,Home & Living,East
CUST-0875,ORD-2023327,2024-09-10,67.05,Groceries,South
CUST-0807,ORD-2026044,2024-09-10,485.87,Home & Living,Central
CUST-0387,ORD-2024467,2024-09-11,210.09,Sports,West
CUST-0407,ORD-2023408,2024-09-11,59.22,Beauty,South
CUST-0619,ORD-2025957,2024-09-11,141.59,Home & Living,North
CUST-0213,ORD-2026017,2024-09-11,161.19,Sports,North
CUST-0011,ORD-2025141,2024-09-11,48.08,Groceries,West
CUST-0249,ORD-2024383,2024-09-11,127.0,Beauty,Central
CUST-0597,ORD-2025912,2024-09-12,517.47,Electronics,West
CUST-0689,ORD-2023463,2024-09-12,95.27,Sports,South
CUST-0332,ORD-2025553,2024-09-12,156.19,Sports,South
CUST-0884,ORD-2024037,2024-09-13,105.79,Beauty,North
CUST-0637,ORD-2024630,2024-09-13,78.79,Beauty,West
CUST-0105,ORD-2025590,2024-09-13,80.55,Groceries,East
CUST-0226,ORD-2024723,2024-09-13,53.15,Groceries,East
CUST-0117,ORD-2025180,2024-09-13,175.51,Electronics,West
CUST-0689,ORD-2023185,2024-09-13,184.89,Home & Living,Central
CUST-0740,ORD-2026244,2024-09-13,220.41,Electronics,North
CUST-0803,ORD-2026007,2024-09-14,68.3,Beauty,West
CUST-0368,ORD-2025970,2024-09-14,91.42,Fashion,West
CUST-0456,ORD-2025565,2024-09-14,48.61,Beauty,South
CUST-0768,ORD-2026137,2024-09-14,1065.76,Electronics,North
CUST-0580,ORD-2024774,2024-09-15,42.28,Fashion,West
CUST-0844,ORD-2024624,2024-09-15,261.8,Electronics,North
CUST-0190,ORD-2023976,2024-09-15,51.36,Home & Living,East
CUST-0617,ORD-2024809,2024-09-15,216.06,Electronics,North
CUST-0714,ORD-2024955,2024-09-16,49.92,Fashion,Central
CUST-0506,ORD-2025860,2024-09-16,90.16,Fashion,Central
CUST-0029,ORD-2024969,2024-09-16,201.81,Home & Living,West
CUST-0133,ORD-2026470,2024-09-16,158.83,Home & Living,West
CUST-0784,ORD-2023482,2024-09-17,79.64,Fashion,Central
CUST-0617,ORD-2023944,2024-09-17,147.15,Home & Living,South
CUST-0010,ORD-2023684,2024-09-17,226.75,Fashion,West
CUST-0861,ORD-2024414,2024-09-17,57.47,Beauty,East
CUST-0095,ORD-2023180,2024-09-18,207.75,Electronics,North
CUST-0348,ORD-2025204,2024-09-18,394.43,Electronics,East
CUST-0193,ORD-2026036,2024-09-18,158.54,Fashion,East
CUST-0621,ORD-2024849,2024-09-18,121.78,Home & Living,East
CUST-0071,ORD-2025982,2024-09-18,278.49,Home & Living,East
CUST-0468,ORD-2023905,2024-09-19,93.94,Home & Living,South
CUST-0240,ORD-2023266,2024-09-19,352.9,Sports,West
CUST-0595,ORD-2025925,2024-09-19,227.08,Home & Living,Central
CUST-0898,ORD-2023946,2024-09-19,160.37,Electronics,West
CUST-0743,ORD-2026525,2024-09-19,46.81,Beauty,East
CUST-0503,ORD-2024958,2024-09-19,277.19,Electronics,West
CUST-0271,ORD-2026128,2024-09-20,251.31,Home & Living,Central
CUST-0426,ORD-2025642,2024-09-20,504.38,Electronics,West
CUST-0392,ORD-2023159,2024-09-20,115.25,Beauty,North
CUST-0403,ORD-2026356,2024-09-20,56.25,Groceries,West
CUST-0706,ORD-2026432,2024-09-20,210.71,Electronics,North
CUST-0691,ORD-2026148,2024-09-20,147.28,Fashion,West
CUST-0735,ORD-2025185,2024-09-20,90.18,Fashion,North
CUST-0013,ORD-2024216,2024-09-20,142.6,Fashion,West
CUST-0702,ORD-2024734,2024-09-21,217.37,Electronics,North
CUST-0822,ORD-2025275,2024-09-21,355.48,Electronics,Central
CUST-0614,ORD-2024372,2024-09-21,257.52,Electronics,North
CUST-0486,ORD-2025901,2024-09-22,176.14,Sports,West
CUST-0368,ORD-2023869,2024-09-22,117.07,Electronics,North
CUST-0237,ORD-2025779,2024-09-22,78.34,Beauty,East
CUST-0458,ORD-2025411,2024-09-22,199.72,Home & Living,West
CUST-0592,ORD-2026391,2024-09-22,93.64,Beauty,North
CUST-0845,ORD-2024750,2024-09-22,79.02,Beauty,East
CUST-0743,ORD-2026582,2024-09-23,69.93,Groceries,North
CUST-0620,ORD-2026337,2024-09-23,46.65,Groceries,East
CUST-0828,ORD-2024660,2024-09-23,155.91,Sports,West
CUST-0143,ORD-2024802,2024-09-23,164.66,Home & Living,West
CUST-0047,ORD-2024451,2024-09-23,189.74,Sports,West
CUST-0550,ORD-2024224,2024-09-24,249.44,Electronics,North
CUST-0493,ORD-2023642,2024-09-24,128.59,Electronics,East
CUST-0536,ORD-2025953,2024-09-24,102.37,Sports,Central
CUST-0863,ORD-2025203,2024-09-24,160.44,Sports,South
CUST-0160,ORD-2023459,2024-09-25,107.36,Fashion,West
CUST-0775,ORD-2024566,2024-09-25,38.04,Groceries,East
CUST-0725,ORD-2024367,2024-09-25,53.39,Groceries,North
CUST-0447,ORD-2023318,2024-09-25,108.69,Fashion,West
CUST-0081,ORD-2024242,2024-09-25,125.16,Fashion,West
CUST-0031,ORD-2023843,2024-09-25,67.25,Beauty,West
CUST-0166,ORD-2024270,2024-09-26,226.21,Home & Living,North
CUST-0743,ORD-2024146,2024-09-26,294.08,Electronics,West
CUST-0271,ORD-2025042,2024-09-26,126.76,Fashion,North
CUST-0190,ORD-2024475,2024-09-27,42.51,Groceries,East
CUST-0114,ORD-2023724,2024-09-27,62.29,Fashion,West
CUST-0262,ORD-2024842,2024-09-27,68.47,Beauty,South
CUST-0544,ORD-2025372,2024-09-27,217.03,Sports,West
CUST-0733,ORD-2023644,2024-09-28,41.83,Beauty,North
CUST-0088,ORD-2025093,2024-09-28,180.9,Electronics,North
CUST-0090,ORD-2024831,2024-09-28,65.28,Groceries,South
CUST-0463,ORD-2023145,2024-09-28,377.45,Home & Living,East
CUST-0009,ORD-2024085,2024-09-28,86.58,Sports,North
CUST-0640,ORD-2025705,2024-09-29,89.64,Fashion,East
CUST-0599,ORD-2023345,2024-09-29,117.73,Fashion,West
CUST-0154,ORD-2024663,2024-09-29,45.71,Beauty,West
CUST-0300,ORD-2025144,2024-09-29,274.19,Home & Living,North
CUST-0433,ORD-2024921,2024-09-29,840.55,Electronics,South
CUST-0662,ORD-2025228,2024-09-29,762.36,Home & Living,East
CUST-0130,ORD-2024334,2024-09-29,206.06,Sports,North
CUST-0637,ORD-2025328,2024-09-30,189.09,Home & Living,East
CUST-0274,ORD-2023116,2024-09-30,400.19,Electronics,North
CUST-0114,ORD-2025517,2024-09-30,561.94,Electronics,Central
CUST-0761,ORD-2025183,2024-10-01,54.93,Groceries,West
CUST-0315,ORD-2023320,2024-10-01,39.8,Fashion,East
CUST-0759,ORD-2023285,2024-10-01,91.01,Fashion,South
CUST-0664,ORD-2026425,2024-10-01,126.21,Home & Living,East
CUST-0426,ORD-2026279,2024-10-01,281.88,Home & Living,South
CUST-0673,ORD-2026097,2024-10-01,65.41,Beauty,Central
CUST-0454,ORD-2025389,2024-10-02,67.39,Beauty,North
CUST-0286,ORD-2025241,2024-10-02,49.51,Beauty,Central
CUST-0765,ORD-2025033,2024-10-02,318.81,Electronics,East
CUST-0243,ORD-2025617,2024-10-02,129.0,Home & Living,West
CUST-0774,ORD-2023126,2024-10-02,57.05,Beauty,East
CUST-0832,ORD-2023360,2024-10-02,176.54,Home & Living,Central
CUST-0806,ORD-2023778,2024-10-02,226.65,Sports,West
CUST-0088,ORD-2024434,2024-10-03,106.75,Beauty,Central
CUST-0826,ORD-2026125,2024-10-03,280.2,Electronics,South
CUST-0472,ORD-2023174,2024-10-03,176.47,Electronics,West
CUST-0592,ORD-2024988,2024-10-03,159.85,Sports,West
CUST-0165,ORD-2026559,2024-10-03,70.22,Fashion,West
CUST-0372,ORD-2024944,2024-10-04,37.83,Groceries,East
CUST-0449,ORD-2023280,2024-10-04,260.01,Electronics,West
CUST-0145,ORD-2024134,2024-10-04,66.98,Groceries,South
CUST-0292,ORD-2024690,2024-10-05,72.35,Groceries,West
CUST-0331,ORD-2023624,2024-10-05,552.8,Electronics,South
CUST-0785,ORD-2023415,2024-10-05,279.52,Fashion,South
CUST-0397,ORD-2024189,2024-10-05,83.71,Fashion,South
CUST-0864,ORD-2024525,2024-10-05,279.89,Sports,North
CUST-0205,ORD-2026101,2024-10-06,439.62,Electronics,North
CUST-0105,ORD-2024354,2024-10-06,94.35,Home & Living,West
CUST-0117,ORD-2023244,2024-10-06,51.68,Groceries,West
CUST-0373,ORD-2026503,2024-10-06,98.29,Beauty,South
CUST-0227,ORD-2026398,2024-10-06,360.54,Electronics,West
CUST-0186,ORD-2026273,2024-10-07,400.02,Fashion,North
CUST-0039,ORD-2026283,2024-10-07,67.67,Fashion,East
CUST-0797,ORD-2024394,2024-10-07,155.25,Fashion,North
CUST-0329,ORD-2023620,2024-10-07,122.73,Sports,South
CUST-0334,ORD-2023173,2024-10-07,91.08,Sports,West
CUST-0188,ORD-2023423,2024-10-07,435.09,Electronics,West
CUST-0685,ORD-2026237,2024-10-07,89.8,Fashion,West
CUST-0796,ORD-2025588,2024-10-07,57.36,Groceries,South
CUST-0674,ORD-2025558,2024-10-08,138.91,Beauty,South
CUST-0345,ORD-2023220,2024-10-08,287.97,Home & Living,West
CUST-0325,ORD-2024589,2024-10-08,115.55,Fashion,Central
CUST-0613,ORD-2025758,2024-10-08,94.03,Beauty,Central
CUST-0013,ORD-2023716,2024-10-09,36.11,Groceries,South
CUST-0256,ORD-2026387,2024-10-09,148.87,Electronics,West
CUST-0607,ORD-2024770,2024-10-09,62.82,Beauty,South
CUST-0653,ORD-2024124,2024-10-09,52.38,Groceries,South
CUST-0719,ORD-2023054,2024-10-09,162.84,Sports,West
CUST-0237,ORD-2025640,2024-10-09,961.2,Electronics,South
CUST-0849,ORD-2025477,2024-10-10,111.86,Home & Living,North
CUST-0428,ORD-2025504,2024-10-10,328.77,Electronics,West
CUST-0455,ORD-2023685,2024-10-10,165.87,Home & Living,West
CUST-0099,ORD-2024009,2024-10-10,157.35,Fashion,North
CUST-0459,ORD-2024912,2024-10-11,247.91,Electronics,East
CUST-0225,ORD-2023834,2024-10-11,35.0,Fashion,North
CUST-0210,ORD-2025192,2024-10-11,149.01,Electronics,South
CUST-0117,ORD-2023544,2024-10-11,59.41,Groceries,West
CUST-0424,ORD-2024395,2024-10-12,65.37,Groceries,South
CUST-0445,ORD-2023503,2024-10-12,328.0,Electronics,West
CUST-0030,ORD-2023750,2024-10-12,278.7,Electronics,South
CUST-0117,ORD-2024299,2024-10-13,65.27,Groceries,West
CUST-0292,ORD-2023031,2024-10-13,42.63,Groceries,North
CUST-0608,ORD-2025197,2024-10-13,59.85,Fashion,West
CUST-0150,ORD-2023733,2024-10-13,70.01,Fashion,South
CUST-0884,ORD-2024306,2024-10-13,424.26,Electronics,West
CUST-0826,ORD-2024237,2024-10-14,124.59,Electronics,West
CUST-0159,ORD-2026048,2024-10-14,306.53,Electronics,South
CUST-0114,ORD-2023658,2024-10-14,150.44,Fashion,Central
CUST-0830,ORD-2025475,2024-10-14,66.55,Beauty,West
CUST-0159,ORD-2024949,2024-10-14,152.8,Home & Living,Central
CUST-0079,ORD-2023469,2024-10-14,166.81,Fashion,East
CUST-0876,ORD-2024107,2024-10-14,78.38,Fashion,East
CUST-0337,ORD-2025571,2024-10-14,150.62,Home & Living,South
CUST-0266,ORD-2026434,2024-10-14,135.9,Sports,Central
CUST-0266,ORD-2026388,2024-10-14,198.51,Electronics,East
CUST-0226,ORD-2023324,2024-10-14,162.81,Sports,South
CUST-0662,ORD-2025738,2024-10-14,840.66,Electronics,West
CUST-0477,ORD-2025072,2024-10-15,219.46,Sports,South
CUST-0064,ORD-2025437,2024-10-15,49.78,Groceries,North
CUST-0036,ORD-2025713,2024-10-15,55.06,Groceries,West
